category,name,address,city,state,zip,confidence
grocery_store,Pick 'n Save,2064 Lime Kiln Rd,Bellevue,WI,54311,0.99
grocery_store,Sal's Foods,504 S Main St,Black Creek,WI,54106,0.96
grocery_store,Don's Quality Market,147 W Wisconsin St,Seymour,WI,54165,0.96
grocery_store,Seymour Beverages,429 Lincoln St,Seymour,WI,54165,0.96
grocery_store,The Bulk-Priced Food Shoppe,W6482 Greenville Dr,Greenville,WI,54942,0.99
grocery_store,Irresistibly Healthy LLC,3414 W College Ave,Appleton,WI,54914,0.96
grocery_store,Gordon Food Service Store,301 N Bluemound Dr,Appleton,WI,54914,0.99
grocery_store,Pick 'n Save,2400 W Wisconsin Ave,Appleton,WI,54914,0.99
grocery_store,Mere Double International Market,2255 W Spencer St,Appleton,WI,54914,0.96
grocery_store,Appleton Asian Market,1828 W Wisconsin Ave,Appleton,WI,54914,0.96
grocery_store,ALDI USA,116 N Linwood Ave,Appleton,WI,54914,0.99
grocery_store,Gill Indo-Pak Grocery,1515 Appleton Rd,Menasha,WI,54952,0.96
grocery_store,Piggly Wiggly,1151 Midway Rd,Menasha,WI,54952,0.95
grocery_store,Festival Foods,647 S Green Bay Rd,Neenah,WI,54956,0.99
grocery_store,ALDI USA,927 S Green Bay Rd,Neenah,WI,54956,0.99
supermarket,Valley Pyramid Foods Neenah WI,1060 Breezewood Ln,Neenah,WI,54956,0.96
grocery_store,Pick 'n Save,828 Fox Point Plz,Neenah,WI,54956,0.99
grocery_store,Simply Incredible Foods,198 River St,Menasha,WI,54952,0.96
supermarket,Meijer,3801 N Richmond St,Appleton,WI,54913,0.99
grocery_store,ALDI,2702 N Richmond St,Appleton,WI,54911,0.99
grocery_store,Pick 'n Save,2700 N Ballard Rd,Appleton,WI,54911,0.99
grocery_store,Dalla Terra Pasta,432 W Wisconsin Ave,Appleton,WI,54911,0.95
grocery_store,Pick 'n Save,511 W Calumet St,Appleton,WI,54915,0.99
grocery_store,Asian Food Store,236 W Calumet St,Fox Crossing,WI,54915,0.95
grocery_store,Pick 'n Save,N135 Stoney Brook Rd,Appleton,WI,54915,0.99
grocery_store,Festival Foods,W3195 Van Roy Rd,Appleton,WI,54915,0.99
grocery_store,Sharky's Orchard,W3045 Emons Rd,Appleton,WI,54915,0.92
grocery_store,ALDI USA,2310 S Kensington Dr,Appleton,WI,54915,0.99
supermarket,Walmart Appleton - E Calumet St,3701 E Calumet St,Appleton,WI,54915,0.99
grocery_store,StoneRidge Piggly Wiggly Little Chute,1901 E Main St,Little Chute,WI,54140,0.99
